"country","year","status","life_expectancy","adult_mortality","percentage_expenditure","hepatitis_b","polio","measles","infant_deaths","under_five_deaths","hiv_aids_life_exp","schooling","population","alcohol","gdp","cardiovascular_diseases","neonatal_disorders","hiv_aids_cause_deaths","malaria","tuberculosis","diarrheal_diseases","lower_respiratory_infections","healthcare_per_capita","total_deaths","cardio_death_prop","neonatal_death_prop","hiv_death_prop","malaria_death_prop","tb_death_prop"
"Azerbaijan",2012,"Developing",71.9,123,285.6103912,88,92,0,5,6,0.1,11.8,9295784,0.01,7496.335728,39799,2833,30,0,757,146,3350,3.97232811126565,43419,0.916626361731039,0.0652479329325871,0.000690941753610171,0,0.0174347635827633
"Azerbaijan",2011,"Developing",71.6,125,263.142699,84,91,0,5,6,0.1,11.7,917382,1.98,7189.691229,39148,2943,36,1,777,153,3471,3.6751773603352,42905,0.912434448199511,0.0685934040321641,0.000839063046265004,2.33073068406946e-05,0.0181097774152197
"Azerbaijan",2010,"Developing",71.1,13,246.5686008,8,85,0,5,6,0.1,11.7,954332,1.98,5842.85784,38294,3031,42,1,789,159,3575,3.46791281012658,42157,0.908366344853761,0.0718979054486799,0.000996275826078706,2.3720853001874e-05,0.0187157530184785
"Azerbaijan",2009,"Developing",78,132,22.48638351,74,84,0,6,6,0.1,11.6,8947243,2.1,495.294791,37685,3085,40,1,805,172,3651,0.288286968076923,41616,0.905541138023837,0.0741301422529796,0.000961168781237985,2.40292195309496e-05,0.0193435217224145
"Azerbaijan",2008,"Developing",73,141,206.2616134,68,85,5,6,6,0.1,11.6,87634,1.18,5574.6382,36982,3153,44,1,838,189,3764,2.82550155342466,41018,0.901604173777366,0.0768686917938466,0.00107269979033595,2.43795406894534e-05,0.020430055097762
"Azerbaijan",2007,"Developing",73,14,176.0107106,62,81,0,6,7,0.1,11.6,85813,1.02,3851.437869,36255,3197,57,1,870,214,3877,2.41110562465753,40380,0.897845468053492,0.079172857850421,0.00141158989598811,2.47647350173353e-05,0.0215453194650817
"Azerbaijan",2006,"Developing",69.2,154,105.6337264,52,8,222,6,7,0.1,10.7,848455,0.85,2473.85776,36206,3207,64,1,1018,252,4098,1.52649893641618,40496,0.894063611220861,0.0791930067167128,0.00158040300276571,2.46937969182141e-05,0.025138285262742
"Azerbaijan",2005,"Developing",68.4,162,81.28883085,49,79,1238,6,7,0.1,11.2,839185,0.73,1578.4239,35441,3159,63,1,1159,304,4284,1.1884331995614,39823,0.889963086658464,0.0793260176280039,0.00158200035155563,2.51111166913593e-05,0.0291037842452854
"Azerbaijan",2004,"Developing",68.4,154,8.59680496,5,78,827,6,8,0.1,11,8365,0.62,145.2163,34169,3118,60,1,1220,375,4407,0.125684283040936,38568,0.885941713337482,0.0808442231902095,0.0015556938394524,2.59282306575399e-05,0.0316324414021987
"Azerbaijan",2003,"Developing",67.8,154,42.41491183,51,79,1978,7,8,0.1,10.8,82341,0.55,883.6439965,33123,2995,57,1,1262,444,4508,0.625588670058997,37438,0.884742774720872,0.0799989315668572,0.00152251722848443,2.67108285699022e-05,0.0337090656552166
"Azerbaijan",2002,"Developing",67.8,146,39.33253687,5,8,4353,7,9,0.1,10.6,817195,0.55,763.73858,31522,2849,54,1,1286,542,4627,0.580125912536873,35712,0.882672491039427,0.079777105734767,0.00151209677419355,2.80017921146953e-05,0.0360103046594982
"Bangladesh",2014,"Developing",71.4,132,10.44640334,97,97,289,98,121,0.1,10,15945279,0.01,184.56543,260732,59210,359,1309,31424,30824,38828,0.146308170028011,353034,0.738546428955851,0.167717556949189,0.00101689922217124,0.00370785816663551,0.089011256706153
"Bangladesh",2013,"Developing",71,135,52.82986467,96,96,237,104,130,0.1,10,157571292,0.01,951.8894535,245834,63358,343,481,31182,30075,39183,0.744082600985915,341198,0.72050246484446,0.185692764904835,0.00100528139086396,0.00140973862683838,0.0913897502330025
"Bangladesh",2012,"Developing",77,137,59.2589257,94,94,1986,111,139,0.1,9.9,15572753,0.01,856.342857,238443,67831,320,1087,31900,29560,40685,0.769596437662338,339581,0.702168260297249,0.199749102570521,0.000942337763302423,0.00320100358971792,0.0939392957792103
"Bangladesh",2011,"Developing",73,14,62.34988484,96,96,5625,118,150,0.1,9.4,153911916,0.01,835.789341,243361,72192,286,5108,34335,30285,44083,0.854108011506849,355282,0.684979818848126,0.203196334179609,0.000804994342522278,0.0143773115440692,0.0966415410856728
"Bangladesh",2010,"Developing",69.9,142,62.65945432,94,94,788,126,161,0.1,8.9,15214912,0.01,757.6717572,252054,75448,246,4993,37697,31548,47584,0.896415655507868,370438,0.680421555024053,0.20367240941804,0.000664078739222218,0.013478638800555,0.10176331801813
"Bangladesh",2009,"Developing",69.5,144,53.26400378,97,97,718,135,173,0.1,8.4,1545478,0.01,681.125368,242016,79128,214,4105,39446,32312,50206,0.766388543597122,364909,0.663222885705751,0.216843103349054,0.000586447580081609,0.0112493799824066,0.108098183382706
"Bangladesh",2008,"Developing",69.1,147,42.48865034,96,96,2660,144,186,0.1,8.6,14885814,0.01,615.7775411,234002,83087,187,6577,41736,33338,53458,0.614886401447178,365589,0.640068492213934,0.227268872969373,0.000511503354860239,0.0179901474059668,0.114160984055866
"Bangladesh",2007,"Developing",68.6,151,46.36536703,95,96,2924,154,201,0.1,8.6,147139191,0.01,541.651484,229986,86638,155,3791,44186,35610,56958,0.675879985860058,364756,0.630520128524274,0.237523166171358,0.000424941604798824,0.0103932491857571,0.121138514513812
"Bangladesh",2006,"Developing",68.2,152,42.3304549,86,95,6192,164,215,0.1,8.4,1453684,0.01,494.51466,222813,89998,125,3517,45876,37507,59193,0.620681156891496,362329,0.614946636896301,0.248387515214073,0.000344990326471246,0.00970664782559497,0.126614209737559
"Bangladesh",2005,"Developing",67.8,155,38.05462002,45,94,25934,174,231,0.1,8.2,14343111,0.01,484.155471,209388,93580,98,7074,46712,38978,62824,0.561277581415929,356852,0.586764260814007,0.262237566273974,0.000274623653503413,0.0198233441314607,0.130900205127055
"Bangladesh",2004,"Developing",67.3,158,4.11469667,11,88,9743,185,247,0.1,8.1,14137489,0.01,46.7579167,196567,96710,73,12017,47619,40571,66529,0.0611396236255572,352986,0.556869110956242,0.273976871603973,0.000206807068835591,0.0340438430985931,0.134903367272356
"Bangladesh",2003,"Developing",66.8,161,35.48458957,5,9,4067,196,264,0.1,7.9,139191,0.01,432.7388972,187957,99038,53,11049,50270,43132,70778,0.531206430688623,348367,0.539537327014327,0.284292140185494,0.00015213840576174,0.0317165517973861,0.144301842597031
"Belarus",2014,"Developing",72,199,1147.1114,97,97,64,0,0,0.1,15.7,9474511,13.94,8318.429294,76561,239,343,0,406,14,1148,15.9321027777778,77549,0.987259668080826,0.00308192239745193,0.00442300996789127,0,0.00523539955383048
"Belarus",2013,"Developing",71.7,23,1109.854619,98,98,16,0,1,0.1,15.7,9465997,14.66,7978.825443,76881,254,337,0,469,14,1184,15.4791439191074,77941,0.986399969207477,0.00325887530311389,0.00432378337460387,0,0.00601737211480479
"Belarus",2012,"Developing",71.9,194,91.70962117,97,98,10,0,1,0.1,15.6,9464495,16.35,694.243915,76747,264,370,0,537,13,1236,1.27551628887344,77918,0.984971380168896,0.0033881773146128,0.00474858184244975,0,0.00689186067404194
"Belarus",2011,"Developing",72,232,846.9113071,98,98,50,0,1,0.1,15.5,9473172,17.31,6519.71753,83777,276,412,0,668,13,1430,11.7626570430556,85133,0.98407198148779,0.00324198606885696,0.00483948645061257,0,0.00784654599274077
"Belarus",2010,"Developing",73,222,8.49409518,96,99,1,0,1,0.1,15.5,949583,14.44,63.38877,81911,290,379,0,692,12,1421,0.116357468219178,83272,0.983655970794505,0.00348256316649054,0.00455134979344798,0,0.00831011624555673
"Belarus",2009,"Developing",70,226,434.7985025,98,98,0,0,1,0.1,15.4,956765,14.09,5176.172649,81203,311,374,0,701,12,1412,6.21140717857143,82589,0.983218104105874,0.00376563464868203,0.00452844809841504,0,0.00848781314702927
"Belarus",2008,"Developing",70,224,501.8056141,98,98,0,1,1,0.1,15.1,9527985,14.67,6376.183153,80064,327,326,0,729,11,1363,7.16865163,81446,0.983031701986592,0.00401493013775999,0.00400265206394421,0,0.00895071581170346
"Belarus",2007,"Developing",69.8,226,464.077513,91,9,1,1,1,0.1,14.9,956953,14.22,4735.484827,79921,343,309,0,752,12,1354,6.6486749713467,81325,0.982735936059022,0.00421764525053797,0.00379956962803566,0,0.00924684906240393
"Belarus",2006,"Developing",68.9,243,364.426052,98,97,149,1,1,0.1,14.6,964924,12.6,3848.215966,83208,342,282,0,807,14,1441,5.28920249637155,84639,0.983092900435969,0.00404069046184383,0.00333179739836246,0,0.00953461170382448
"Belarus",2005,"Developing",68.1,252,45.65007798,99,98,1,1,1,0.1,14.4,9663915,11.01,3126.71767,85238,340,262,0,842,16,1494,0.670338883700441,86682,0.983341408827669,0.00392238296301424,0.00302254216561685,0,0.00971366604369996
"Belarus",2004,"Developing",68.2,247,42.33443901,99,99,2,1,1,0.1,14.1,973146,12.05,2378.33927,83463,341,245,0,803,18,1453,0.620739574926686,84852,0.983630321029557,0.00401876207985669,0.00288738037995569,0,0.00946353651063027
"Belarus",2003,"Developing",67.7,253,23.83578594,56,53,21,1,1,0.1,13.9,9796749,11.17,1819.525644,84745,353,252,0,826,21,1477,0.352079555982275,86176,0.983394448570368,0.00409626810248793,0.0029242480505013,0,0.00958503527664315
"Belarus",2002,"Developing",67.2,262,145.4233629,99,99,14,1,1,0.1,13.6,9865548,12.23,1479.383142,86298,370,204,0,822,25,1551,2.16403813839286,87694,0.984081008962985,0.0042192168221315,0.00232627089652656,0,0.00937350331835701
"Belarus",2001,"Developing",67.7,254,14.06141699,93,99,45,1,1,0.1,13.3,9928549,10.74,1244.373185,81407,399,155,0,733,31,1503,0.20770187577548,82694,0.984436597576608,0.00482501753452487,0.00187438024524149,0,0.0088640046436259
"Belarus",2000,"Developing",68,247,24.24947846,7,99,21,1,1,0.1,13.1,997961,12.98,1276.28834,77258,439,171,0,660,34,1471,0.356609977352941,78528,0.983827424612877,0.00559036267318663,0.00217756723716381,0,0.00840464547677262
"Belgium",2014,"Developed",89,76,7163.348923,98,99,70,0,1,0.1,16.3,112957,12.6,47439.39684,30934,203,58,0,88,852,5539,80.4870665505618,31283,0.988843780967299,0.00648914746028194,0.00185404213150913,0,0.0028130294409104
"Belgium",2013,"Developed",87,77,702.359357,98,99,39,0,1,0.1,16.3,11182817,11.77,4651.38647,31680,211,77,0,96,855,5576,8.07309605747126,32064,0.988023952095808,0.00658058882235529,0.00240144710578842,0,0.0029940119760479
"Belgium",2012,"Developed",83,78,664.4738975,98,99,109,0,1,0.1,16.2,11128246,10.08,4474.5717,31817,221,73,0,103,812,5500,8.00570960843373,32214,0.987676165642267,0.00686037126715093,0.00226609548643447,0,0.00319736760414727
"Belgium",2011,"Developed",83,8,713.5297354,97,98,576,0,1,0.1,16.1,1147744,10.11,4772.77415,31534,216,79,0,104,794,5340,8.5967438,31933,0.987505088779632,0.00676416246516143,0.00247392979049886,0,0.00325681896470736
"Belgium",2010,"Developed",80,81,665.7356115,97,98,40,0,1,0.1,15.9,1895586,10.22,4438.23741,31700,221,83,0,109,779,5310,8.32169514375,32113,0.987139164824214,0.00688194812069878,0.0025846230498552,0,0.00339426400523153
"Belgium",2009,"Developed",79.8,85,671.9376566,97,98,33,0,1,0.1,15.8,1796493,10.05,4488.5615,32232,219,67,0,114,755,5363,8.42027138596491,32632,0.987742093650405,0.00671120372640353,0.00205319931355724,0,0.00349350330963471
"Belgium",2008,"Developed",79.5,87,7191.051507,98,99,98,0,1,0.1,15.8,179973,10.47,48424.58927,32909,222,77,0,121,706,5436,90.4534780754717,33329,0.987398361787032,0.00666086591256863,0.00231030033904408,0,0.00363047196135498
"Belgium",2007,"Developed",79.5,86,640.3560918,94,99,64,0,1,0.1,15.8,16257,10.25,4443.83131,32661,231,70,0,122,646,5348,8.05479360754717,33084,0.98721436343852,0.00698222705839681,0.00211582638133237,0,0.0036875831217507
"Belgium",2006,"Developed",79.4,85,5579.199083,94,99,15,0,1,0.1,15.7,1547958,10.98,38852.3613,32725,228,68,0,119,601,5348,70.2669909697733,33140,0.987477368738684,0.00687990343995172,0.00205190102595051,0,0.0035908267954134
"Belgium",2005,"Developed",78.9,89,5068.214488,77,97,26,0,1,0.1,15.7,1478617,12.27,36967.28292,33547,224,81,0,124,558,5457,64.2359250697085,33976,0.987373440075347,0.00659288909818696,0.00238403578996939,0,0.00364963503649635
"Belgium",2004,"Developed",78.8,91,5160.508378,64,96,61,1,1,0.1,18.8,1421137,12.05,35589.71295,34009,216,101,0,125,499,5392,65.488685,34451,0.987170183739224,0.00626977446227976,0.00293170009578822,0,0.00362834170270819
"Belgium",2003,"Developed",78.3,95,507.306164,64,96,44,0,1,0.1,18.6,1376133,11.28,3743.95693,35256,225,90,0,133,439,5556,6.47900592592593,35704,0.987452386287251,0.00630181492269774,0.0025207259690791,0,0.00372507282097244
"Belgium",2002,"Developed",78,99,320.3177664,6,96,0,1,1,0.1,18.8,1332785,11.29,2552.3328,35510,228,93,0,136,370,5460,4.10663803076923,35967,0.987293908304835,0.0063391442155309,0.00258570356159813,0,0.00378124391803598
"Belgium",2001,"Developed",78,1,2943.375396,6,96,83,1,1,0.1,18.2,128657,11.01,23121.56635,35397,240,95,0,141,309,5283,37.735582,35873,0.986730967580074,0.00669026844702144,0.00264823126027932,0,0.00393053271262509
"Belgium",2000,"Developed",77.6,11,287.2084529,6,96,0,1,1,0.1,18,125125,11.21,2327.4591,35953,252,82,0,142,261,5268,3.70113985695876,36429,0.986933487057015,0.00691756567569793,0.00225095391034615,0,0.0038979933569409
"Belize",2014,"Developing",70,177,670.0920883,95,95,0,0,0,0.2,12.8,351694,6.58,4852.223666,372,60,89,0,13,11,93,9.57274411857143,534,0.696629213483146,0.112359550561798,0.166666666666667,0,0.0243445692883895
"Belize",2013,"Developing",69.8,18,629.2018591,95,95,0,0,0,0.2,12.9,344181,6.56,4688.538443,352,62,77,0,12,10,90,9.01435328223496,503,0.699801192842942,0.123260437375746,0.153081510934394,0,0.0238568588469185
"Belize",2012,"Developing",69.4,189,582.8027185,98,98,0,0,0,0.1,12.5,33671,6.66,4673.63848,340,63,74,0,12,11,87,8.39773369596542,489,0.695296523517382,0.128834355828221,0.151329243353783,0,0.0245398773006135
"Belize",2011,"Developing",69.4,188,605.6286892,95,95,0,0,0,0.5,12.4,329192,6.64,4516.24675,337,66,74,0,13,11,88,8.72663817291066,490,0.687755102040816,0.13469387755102,0.151020408163265,0,0.026530612244898
"Belize",2010,"Developing",69.5,186,569.9527122,96,96,0,0,0,0.2,12.4,32168,6.76,4344.15177,330,66,76,0,13,11,86,8.20075844892086,485,0.680412371134021,0.136082474226804,0.156701030927835,0,0.0268041237113402
"Belize",2009,"Developing",69.5,184,549.8096097,97,98,0,0,0,0.3,12.7,313929,6.85,4258.788611,316,67,72,0,13,11,84,7.91092963597122,468,0.675213675213675,0.143162393162393,0.153846153846154,0,0.0277777777777778
"Belize",2008,"Developing",69.6,181,51.25232422,94,94,0,0,0,0.1,12.8,36165,7.22,447.22796,304,68,60,0,13,12,83,0.736383968678161,445,0.68314606741573,0.152808988764045,0.134831460674157,0,0.0292134831460674
"Belize",2007,"Developing",69.6,181,69.63051047,96,97,0,0,0,0.6,12.8,29847,7.24,4324.876427,309,69,65,0,13,12,85,1.00043836882184,456,0.677631578947368,0.151315789473684,0.142543859649123,0,0.0285087719298246
"Belize",2006,"Developing",69.4,184,387.3324928,98,98,0,0,0,0.6,12.3,29747,6.48,4187.3783,307,70,71,0,13,12,86,5.58115983861671,461,0.665943600867679,0.151843817787419,0.154013015184382,0,0.0281995661605206
"Belize",2005,"Developing",69,191,365.799896,96,96,0,0,0,0.8,12.8,283277,6.25,3933.332215,300,71,69,0,13,12,86,5.30144776811594,453,0.662251655629139,0.15673289183223,0.152317880794702,0,0.0286975717439294
"Belize",2004,"Developing",68.7,197,325.6807462,97,97,0,0,0,0.8,12.5,27689,6.2,3831.53819,302,72,82,0,14,13,88,4.7406222154294,470,0.642553191489362,0.153191489361702,0.174468085106383,0,0.0297872340425532
"Belize",2003,"Developing",68.4,21,312.7995946,96,95,0,0,0,1.5,12.2,26913,5.67,3679.99523,299,73,77,0,14,13,87,4.57309348830409,463,0.645788336933045,0.157667386609071,0.166306695464363,0,0.0302375809935205
"Belize",2002,"Developing",68.5,199,262.8299189,97,93,0,0,0,0.1,11.9,26226,4.99,3556.561825,300,75,73,0,15,13,87,3.83693312262774,463,0.647948164146868,0.161987041036717,0.157667386609071,0,0.0323974082073434
"Belize",2001,"Developing",68.2,21,251.6586929,96,96,0,0,0,0.4,11.8,254984,4.9,3419.275719,313,76,57,0,15,14,90,3.69001015982405,461,0.678958785249458,0.164859002169197,0.123644251626898,0,0.0325379609544469
"Belize",2000,"Developing",68.3,196,219.0239836,76,91,0,0,0,0.3,11.7,247315,4.79,3364.423711,345,76,64,0,16,16,92,3.20679331771596,501,0.688622754491018,0.151696606786427,0.127744510978044,0,0.031936127744511
"Benin",2014,"Developing",59.7,252,90.12206791,78,74,786,25,39,1.1,10.7,1286712,0.01,943.686575,10086,12658,2768,12780,2741,5766,9591,1.50958237705193,41033,0.245802159237687,0.308483415787293,0.0674578997392343,0.311456632466551,0.0667998927692345
"Benin",2013,"Developing",59.5,251,87.4080423,77,73,637,25,39,1.2,10.3,14451,0.01,915.2674586,9884,12618,2588,13119,2689,5801,9659,1.46904272773109,40898,0.241674409506577,0.30852364418798,0.0632793779646927,0.320773631962443,0.065748936378307
"Benin",2012,"Developing",59.3,251,9.80407467,8,8,288,25,39,1.3,10,972916,0.01,837.9551,9613,12517,2441,12990,2644,5774,9616,0.165330095615514,40205,0.239099614475811,0.311329436637234,0.0607138415619948,0.323094142519587,0.0657629648053725
"Benin",2011,"Developing",59.1,251,110.2633619,75,77,426,25,39,1.4,9.8,94682,1.4,825.9427854,9325,12336,2490,12635,2605,5703,9389,1.86570832318105,39391,0.236729202102003,0.313167982534081,0.0632124089258968,0.320758548907111,0.0661318575309081
"Benin",2010,"Developing",58.7,254,94.25737917,76,77,392,25,39,1.4,9.5,9199259,1.33,757.695974,8998,12035,2538,13172,2568,5759,9351,1.60574751567291,39311,0.228892676350131,0.306148406298491,0.0645620818600392,0.335071608455649,0.0653252270356898
"Benin",2009,"Developing",58.4,259,71.01399249,79,8,1461,25,39,1.6,9.3,894476,1.16,793.45243,8719,11743,2762,13811,2545,5800,9140,1.21599302208904,39580,0.220288024254674,0.296690247599798,0.0697827185447196,0.348938858009096,0.064300151591713
"Benin",2008,"Developing",57.6,278,7.615430126,75,77,928,25,39,1.8,9.1,8696916,1.28,82.1513498,8416,11434,3775,14566,2504,5836,8954,0.132212328576389,40695,0.206806733013884,0.280968177908834,0.0927632387271164,0.357930949748126,0.0615309006020396
"Benin",2007,"Developing",57.1,283,7.49281752,82,82,341,25,39,2,8.9,8454791,1.12,76.535419,8130,11140,4728,14906,2474,5962,8853,0.131222723642732,41378,0.19648122190536,0.269225192131084,0.114263618347914,0.360239740925129,0.0597902266905119
"Benin",2006,"Developing",56.8,284,75.91429496,74,76,176,25,39,2,8.7,8216896,1.19,625.8392,8035,10896,4860,14428,2482,6160,8892,1.33651927746479,40701,0.197415296921452,0.267708410112774,0.119407385567922,0.354487604727157,0.060981302670696
"Benin",2005,"Developing",56.5,285,7.106997355,7,73,210,25,39,2.1,8.5,7982225,1.13,61.799977,7850,10678,4814,13749,2510,6307,8864,0.12578756380531,39601,0.198227317491983,0.269639655564253,0.121562586803364,0.347188202318123,0.0633822378222772
"Benin",2004,"Developing",56.1,285,10.73628066,75,74,262,25,39,2.1,8.1,7754,1.15,583.493514,7758,10454,4739,12718,2588,6572,8944,0.191377551871658,38257,0.202786418171838,0.273257181692239,0.123872755312753,0.332435894084743,0.067647750738427
"Benin",2003,"Developing",55.8,285,8.931827297,73,75,217,25,40,2.1,7.7,752555,1.35,519.2922847,7656,10266,4616,11043,2634,6654,8797,0.160068589551971,36215,0.211404114317272,0.283473698743614,0.12746099682452,0.30492889686594,0.0727322932486539
"Benin",2002,"Developing",55.6,283,40.48815233,15,76,1588,25,40,2.1,7.3,7295394,1.23,418.6985763,7592,10118,4427,9796,2691,6899,8855,0.728204178597122,34624,0.219269870609982,0.292225046210721,0.127859288354898,0.282925138632163,0.0777206561922366
"Bhutan",2014,"Developing",69.4,216,209.3921344,99,98,0,0,1,0.5,12.5,776448,0.01,2522.7968,1080,332,33,1,121,133,179,3.01717772910663,1567,0.689215060625399,0.211869814932993,0.021059349074665,0.000638162093171666,0.0772176132737715
"Bhutan",2013,"Developing",69.1,219,19.79057439,97,97,0,0,1,0.6,12.6,764961,0.01,235.882889,1056,351,31,0,123,136,183,0.286404839218524,1561,0.676489429852659,0.224855861627162,0.019859064702114,0,0.0787956438180653
